Customer ID,Customer Name,Last Name,Date of Birth,Sales,Year,Outlet Type,City Type,Category of Goods,Region,Country,Segment,Sales Date,Order ID,Order Date,Ship Date,Ship Mode,State,Postal Code,Product ID,Sub-Category,Product Name,Quantity,Discount,Profit
CUST000109,Catherine,Johnson,1961-10-08,6626.91,2019,Medium,Village,Fast Food,South,India,Corporate,2022-12-01,ORD000109,2021-11-26,2021-12-02,Same Day,Madhya Pradesh,462001,PROD000109,Sandwiches,Sandwiches - 436,2,0.47,561.03
CUST000110,James,Velazquez,2000-09-19,38323.71,2020,Large,Tier 1,Electric Appliances,West,India,Consumer,2021-11-15,ORD000110,2023-01-06,2023-01-09,First Class,Madhya Pradesh,462001,PROD000110,Fans,Fans - 234,3,0.46,4313.36
CUST000111,Julia,Holmes,1970-11-07,26844.64,2022,Medium,Village,Sessional Fruits & Vegetables,East,India,Consumer,2023-11-27,ORD000111,2019-04-11,2019-04-15,First Class,West Bengal,700001,PROD000111,Tomatoes,Tomatoes - 235,2,0.1,4129.76
CUST000112,Shannon,Black,1951-02-14,697.12,2023,Small,Tier 2,Furniture,West,India,Corporate,2023-03-03,ORD000112,2021-10-10,2021-10-17,First Class,Gujarat,380001,PROD000112,Beds,Beds - 763,8,0.23,111.76
CUST000113,Cassandra,Lee,1978-06-25,39346.38,2021,Medium,Village,Dairy Products,South,India,Consumer,2021-11-17,ORD000113,2022-12-28,2023-01-02,Second Class,Maharashtra,400001,PROD000113,Cheese,Cheese - 510,10,0.49,5806.18
CUST000114,Dennis,Webb,1963-05-19,44190.67,2022,Medium,Tier 1,Furniture,North,India,Corporate,2020-01-19,ORD000114,2022-12-06,2022-12-12,Standard Class,Madhya Pradesh,462001,PROD000114,Tables,Tables - 409,9,0.48,4514.81
CUST000115,Angela,Rodriguez,1991-04-09,11761.16,2019,Small,Tier 2,Electric Appliances,West,India,Corporate,2023-07-16,ORD000115,2020-09-30,2020-10-07,Same Day,Uttar Pradesh,226001,PROD000115,Microwaves,Microwaves - 369,5,0.17,2628.29
CUST000116,Stacey,Frazier,1951-04-29,35444.41,2020,Small,Tier 2,Sessional Fruits & Vegetables,North,India,Corporate,2022-10-20,ORD000116,2022-10-30,2022-11-04,Standard Class,Maharashtra,400001,PROD000116,Mangoes,Mangoes - 678,2,0.15,7388
CUST000117,Adrienne,Terry,1990-07-30,24067.34,2023,Large,Tier 2,Dairy Products,North,India,Consumer,2020-04-05,ORD000117,2019-09-13,2019-09-17,First Class,Madhya Pradesh,462001,PROD000117,Milk,Milk - 890,7,0.15,5195.55
CUST000118,Amanda,Vance,1956-09-18,793.12,2022,Medium,Tier 2,Dairy Products,West,India,Corporate,2019-06-08,ORD000118,2023-01-10,2023-01-15,Second Class,West Bengal,700001,PROD000118,Cheese,Cheese - 227,10,0.18,169.7
CUST000119,Shelby,Zimmerman,2009-08-07,5664.79,2020,Medium,Tier 1,Household Items,West,India,Corporate,2022-07-11,ORD000119,2019-07-27,2019-07-29,Standard Class,Madhya Pradesh,462001,PROD000119,Detergents,Detergents - 381,6,0.43,346.4
CUST000120,Janice,Hardy,1994-03-24,26376.62,2019,Large,Tier 2,Electric Appliances,South,India,Corporate,2020-12-29,ORD000120,2021-09-28,2021-10-04,First Class,West Bengal,700001,PROD000120,Washing Machines,Washing Machines - 765,5,0.49,1834.7
CUST000121,Michelle,Lopez,1976-02-26,19880,2023,Small,Tier 1,Dairy Products,South,India,Consumer,2020-04-20,ORD000121,2019-03-07,2019-03-14,Standard Class,Gujarat,380001,PROD000121,Milk,Milk - 883,3,0.1,2727.73
CUST000122,Joshua,Mercado,1973-02-06,1693.77,2022,Large,Tier 2,Dairy Products,West,India,Consumer,2023-12-16,ORD000122,2022-02-16,2022-02-22,Same Day,Madhya Pradesh,462001,PROD000122,Milk,Milk - 985,4,0.28,149.08
CUST000123,Chelsea,Herrera,1979-06-03,35934,2021,Large,Tier 2,Dairy Products,North,India,Consumer,2022-12-18,ORD000123,2020-04-15,2020-04-21,Standard Class,Madhya Pradesh,462001,PROD000123,Butter,Butter - 590,3,0.34,4536.47
CUST000124,Tom,Hill,1987-08-22,15212.98,2022,Small,Tier 2,Furniture,North,India,Corporate,2019-04-25,ORD000124,2019-10-20,2019-10-23,Second Class,Gujarat,380001,PROD000124,Sofas,Sofas - 428,4,0.2,3364.93
CUST000125,Zachary,Elliott,2002-10-23,26067.1,2020,Large,Tier 1,Dairy Products,West,India,Corporate,2023-11-30,ORD000125,2021-09-20,2021-09-22,Standard Class,Delhi,110001,PROD000125,Yogurt,Yogurt - 696,10,0.09,3352.04
CUST000126,Michelle,Hayes,2014-10-31,15616.44,2022,Large,Tier 1,Sessional Fruits & Vegetables,North,India,Consumer,2021-09-16,ORD000126,2023-12-07,2023-12-12,Second Class,West Bengal,700001,PROD000126,Apples,Apples - 593,4,0.48,950.38
CUST000127,Amy,Riggs,1972-10-21,14652.53,2022,Large,Tier 2,Household Items,West,India,Corporate,2020-11-14,ORD000127,2022-07-10,2022-07-15,Second Class,Gujarat,380001,PROD000127,Mops,Mops - 329,1,0.19,3384.47
CUST000128,Olivia,Acosta,1960-08-10,43133.85,2022,Medium,Village,Fast Food,North,India,Corporate,2022-11-14,ORD000128,2022-07-05,2022-07-07,Standard Class,Tamil Nadu,600001,PROD000128,Sandwiches,Sandwiches - 978,6,0.18,7888.68
CUST000129,Teresa,Larson,2003-08-25,21086.8,2023,Small,Village,Fast Food,North,India,Consumer,2023-10-12,ORD000129,2022-04-17,2022-04-21,First Class,Delhi,110001,PROD000129,Sandwiches,Sandwiches - 229,10,0.31,1800.15
CUST000130,Travis,Williams,2014-04-11,2435.15,2020,Small,Tier 1,Household Items,North,India,Consumer,2021-12-17,ORD000130,2020-06-12,2020-06-18,Same Day,Uttar Pradesh,226001,PROD000130,Utensils,Utensils - 579,8,0.22,347.69
CUST000131,Kimberly,James,1995-05-31,10798.16,2023,Small,Village,Household Items,North,India,Consumer,2022-11-04,ORD000131,2021-12-22,2021-12-29,Second Class,Karnataka,560001,PROD000131,Utensils,Utensils - 266,1,0.43,1577.26
CUST000132,Gerald,Morales,2011-06-29,24579.38,2023,Small,Tier 2,Household Items,North,India,Corporate,2020-09-14,ORD000132,2019-10-08,2019-10-13,Same Day,Maharashtra,400001,PROD000132,Utensils,Utensils - 451,2,0.47,3043.99
CUST000133,Edward,Bruce,1985-03-29,38746.73,2019,Small,Tier 2,Electric Appliances,South,India,Corporate,2022-04-02,ORD000133,2020-12-18,2020-12-24,First Class,West Bengal,700001,PROD000133,Refrigerators,Refrigerators - 753,8,0.07,10255.51
CUST000134,Cody,Hamilton,1991-11-27,45799.71,2019,Small,Tier 1,Furniture,South,India,Consumer,2023-10-25,ORD000134,2023-06-29,2023-07-05,Standard Class,Delhi,110001,PROD000134,Beds,Beds - 967,10,0.08,8173.83
CUST000135,Eric,Noble,1952-12-31,35224.11,2021,Medium,Village,Sessional Fruits & Vegetables,North,India,Consumer,2020-06-11,ORD000135,2019-12-27,2020-01-01,Same Day,West Bengal,700001,PROD000135,Mangoes,Mangoes - 689,4,0.06,3465.07
CUST000136,Sarah,Robinson,1994-01-20,21031.68,2021,Small,Village,Dairy Products,South,India,Consumer,2022-08-05,ORD000136,2021-02-28,2021-03-06,Same Day,Tamil Nadu,600001,PROD000136,Milk,Milk - 437,1,0.46,1817.23
CUST000137,Michelle,Lara,1981-01-27,7574.82,2023,Medium,Tier 1,Household Items,North,India,Corporate,2020-02-10,ORD000137,2021-01-23,2021-01-29,Standard Class,Karnataka,560001,PROD000137,Detergents,Detergents - 715,9,0.13,1165.08
CUST000138,Corey,Garcia,1964-05-29,16517.9,2020,Small,Village,Fast Food,West,India,Corporate,2019-09-24,ORD000138,2020-12-23,2020-12-25,Second Class,West Bengal,700001,PROD000138,Sandwiches,Sandwiches - 342,4,0.45,2679.8
CUST000139,Erik,Weber,2009-05-22,33455.09,2020,Small,Tier 1,Sessional Fruits & Vegetables,West,India,Corporate,2023-07-20,ORD000139,2021-12-08,2021-12-14,Same Day,Uttar Pradesh,226001,PROD000139,Apples,Apples - 670,3,0.22,6363.52
CUST000140,Heidi,Diaz,1972-01-23,32844.8,2021,Large,Tier 2,Dairy Products,North,India,Consumer,2020-12-18,ORD000140,2023-04-17,2023-04-22,Second Class,Punjab,160001,PROD000140,Butter,Butter - 330,2,0.48,4428.69
CUST000141,Cynthia,Young,1986-07-13,33973.99,2023,Large,Village,Furniture,South,India,Consumer,2023-12-11,ORD000141,2019-08-03,2019-08-06,Standard Class,Uttar Pradesh,226001,PROD000141,Tables,Tables - 363,7,0.19,7984.17
CUST000142,Todd,Conley,1950-05-11,46639.02,2019,Medium,Tier 1,Dairy Products,South,India,Corporate,2023-07-05,ORD000142,2023-08-04,2023-08-06,Standard Class,Punjab,160001,PROD000142,Butter,Butter - 850,5,0.45,6652.35
CUST000143,Taylor,Parsons,1999-12-19,28889.83,2023,Medium,Village,Household Items,West,India,Consumer,2019-08-05,ORD000143,2021-05-11,2021-05-17,Second Class,Punjab,160001,PROD000143,Mops,Mops - 337,1,0.23,3046.44
CUST000144,Tonya,Wolf,2014-07-17,23167.07,2020,Medium,Tier 2,Furniture,South,India,Consumer,2022-09-24,ORD000144,2022-09-21,2022-09-26,First Class,West Bengal,700001,PROD000144,Beds,Beds - 226,9,0.33,1593.57
CUST000145,Abigail,Reid,1959-11-20,42925.93,2021,Medium,Tier 2,Sessional Fruits & Vegetables,South,India,Corporate,2021-08-09,ORD000145,2021-09-21,2021-09-27,Same Day,Gujarat,380001,PROD000145,Tomatoes,Tomatoes - 492,5,0.3,4541.75
CUST000146,Veronica,Parker,1968-08-20,30630.46,2021,Small,Tier 2,Dairy Products,South,India,Corporate,2019-02-08,ORD000146,2023-04-22,2023-04-23,Standard Class,Madhya Pradesh,462001,PROD000146,Cheese,Cheese - 561,7,0.49,4651.85
CUST000147,Steven,Mcdaniel,2011-12-27,41485.32,2022,Large,Tier 1,Household Items,East,India,Consumer,2021-07-22,ORD000147,2023-07-22,2023-07-25,Second Class,Tamil Nadu,600001,PROD000147,Buckets,Buckets - 899,1,0.19,8870.53
CUST000148,Megan,Boyd,1961-04-21,39234.01,2021,Medium,Village,Furniture,South,India,Consumer,2019-10-19,ORD000148,2023-06-22,2023-06-24,Standard Class,Uttar Pradesh,226001,PROD000148,Chairs,Chairs - 127,9,0.11,7403.69
CUST000149,Anthony,Morales,1986-11-08,48153.69,2021,Small,Village,Electric Appliances,South,India,Corporate,2019-07-16,ORD000149,2023-12-19,2023-12-24,Same Day,Karnataka,560001,PROD000149,Refrigerators,Refrigerators - 837,10,0.21,9780.33
CUST000150,Michael,Roach,1963-04-14,28702.64,2023,Medium,Village,Dairy Products,West,India,Consumer,2023-09-13,ORD000150,2022-11-22,2022-11-24,Second Class,Karnataka,560001,PROD000150,Butter,Butter - 880,1,0.02,3399.35
CUST000151,Derek,Hansen,1995-12-23,32942.88,2022,Large,Tier 2,Sessional Fruits & Vegetables,North,India,Consumer,2022-01-25,ORD000151,2019-01-07,2019-01-08,Second Class,Maharashtra,400001,PROD000151,Mangoes,Mangoes - 916,3,0.35,4394.39
CUST000152,Denise,Thomas,1973-06-01,42920.24,2022,Medium,Village,Electric Appliances,East,India,Consumer,2023-04-02,ORD000152,2022-06-16,2022-06-20,Same Day,Madhya Pradesh,462001,PROD000152,Fans,Fans - 700,4,0.49,4170.53
CUST000153,James,Phillips,1968-07-09,32378.72,2023,Medium,Village,Electric Appliances,South,India,Corporate,2023-06-26,ORD000153,2022-11-12,2022-11-13,Same Day,Madhya Pradesh,462001,PROD000153,Microwaves,Microwaves - 817,10,0.27,2399.46
CUST000154,Nichole,Ellis,1976-12-11,7026.46,2019,Medium,Village,Furniture,West,India,Corporate,2020-04-06,ORD000154,2022-05-13,2022-05-17,Standard Class,Rajasthan,302001,PROD000154,Chairs,Chairs - 665,8,0.41,954.64
CUST000155,David,Davis,1956-10-26,189.51,2023,Medium,Tier 2,Household Items,South,India,Consumer,2020-04-20,ORD000155,2020-06-16,2020-06-17,Second Class,Karnataka,560001,PROD000155,Mops,Mops - 758,8,0.46,28.65
CUST000156,Tina,Woodward,1985-05-19,29498.79,2019,Small,Village,Fast Food,North,India,Corporate,2020-01-21,ORD000156,2021-03-16,2021-03-17,First Class,Delhi,110001,PROD000156,Fries,Fries - 294,6,0.11,4069.44
CUST000157,Brian,Jones,1989-10-15,43763.64,2023,Medium,Tier 2,Furniture,East,India,Corporate,2020-01-06,ORD000157,2020-06-10,2020-06-17,First Class,Maharashtra,400001,PROD000157,Sofas,Sofas - 340,3,0.3,8045.75
CUST000158,Gabrielle,Sanchez,1966-06-24,28080.71,2022,Small,Tier 1,Fast Food,West,India,Corporate,2021-07-08,ORD000158,2019-08-04,2019-08-07,Same Day,Tamil Nadu,600001,PROD000158,Fries,Fries - 471,5,0.42,1924.12
CUST000159,Michael,Barrera,1990-12-15,37165.6,2021,Large,Tier 1,Electric Appliances,West,India,Corporate,2020-03-19,ORD000159,2022-08-30,2022-09-02,Second Class,Gujarat,380001,PROD000159,Refrigerators,Refrigerators - 651,4,0.28,5426.11
CUST000160,Amber,Clark,1994-01-19,9054.2,2019,Medium,Tier 1,Dairy Products,South,India,Consumer,2023-12-22,ORD000160,2019-08-05,2019-08-07,Second Class,Punjab,160001,PROD000160,Yogurt,Yogurt - 867,7,0.35,1346.15
CUST000161,Christopher,Wagner,1967-11-12,24201.45,2022,Small,Tier 2,Sessional Fruits & Vegetables,North,India,Corporate,2019-07-18,ORD000161,2022-04-01,2022-04-06,Same Day,Punjab,160001,PROD000161,Tomatoes,Tomatoes - 422,2,0.2,3462.94
CUST000162,Stacey,Kim,1989-03-08,35291.23,2020,Small,Tier 2,Fast Food,East,India,Consumer,2019-11-08,ORD000162,2023-11-05,2023-11-12,Same Day,Tamil Nadu,600001,PROD000162,Fries,Fries - 115,10,0.07,6909.57
CUST000163,Taylor,Schmidt,1979-10-08,6471.2,2020,Medium,Tier 2,Household Items,South,India,Corporate,2022-07-02,ORD000163,2021-09-28,2021-09-29,Second Class,Rajasthan,302001,PROD000163,Buckets,Buckets - 310,5,0.39,699.59
CUST000164,Autumn,Allen,1998-11-16,9454.12,2023,Medium,Village,Fast Food,West,India,Corporate,2020-02-07,ORD000164,2020-02-21,2020-02-25,Same Day,Madhya Pradesh,462001,PROD000164,Pizzas,Pizzas - 772,8,0.32,957.6
CUST000165,Mary,Cline,1969-04-14,24400.67,2022,Large,Village,Sessional Fruits & Vegetables,North,India,Consumer,2021-04-07,ORD000165,2020-06-13,2020-06-19,Same Day,Madhya Pradesh,462001,PROD000165,Carrots,Carrots - 974,7,0.49,2056.03
CUST000166,Dakota,Mcneil,1993-06-21,14390.51,2022,Small,Tier 1,Dairy Products,East,India,Consumer,2022-03-24,ORD000166,2023-02-13,2023-02-18,Same Day,Gujarat,380001,PROD000166,Butter,Butter - 390,2,0.27,1353.94
CUST000167,Madison,Simpson,1975-02-06,2302.97,2023,Large,Village,Sessional Fruits & Vegetables,South,India,Consumer,2022-05-18,ORD000167,2019-04-24,2019-05-01,Standard Class,Gujarat,380001,PROD000167,Apples,Apples - 212,4,0.13,568.05
CUST000168,Carrie,Hickman,1974-01-27,49201.78,2023,Large,Tier 2,Fast Food,West,India,Consumer,2021-04-16,ORD000168,2021-05-03,2021-05-04,First Class,Karnataka,560001,PROD000168,Pizzas,Pizzas - 211,8,0.42,7949.72
CUST000169,George,Newman,2017-04-19,10331.5,2020,Medium,Village,Furniture,North,India,Consumer,2019-05-28,ORD000169,2022-12-23,2022-12-29,Standard Class,Maharashtra,400001,PROD000169,Tables,Tables - 405,5,0.41,749.83
CUST000170,Emily,Holden,1979-09-22,26930.85,2019,Large,Village,Dairy Products,East,India,Corporate,2019-12-05,ORD000170,2019-09-17,2019-09-18,Second Class,Madhya Pradesh,462001,PROD000170,Milk,Milk - 941,5,0.46,2111.02
CUST000171,Joseph,Hall,2014-06-25,17201.66,2020,Small,Tier 1,Electric Appliances,South,India,Corporate,2019-12-24,ORD000171,2021-09-21,2021-09-26,First Class,Gujarat,380001,PROD000171,Refrigerators,Refrigerators - 805,7,0.05,3857.89
CUST000172,Brian,Stafford,1966-12-21,14891.57,2023,Medium,Tier 2,Dairy Products,South,India,Corporate,2020-12-21,ORD000172,2021-08-28,2021-09-04,Standard Class,Tamil Nadu,600001,PROD000172,Yogurt,Yogurt - 218,3,0.09,3915.29
CUST000173,William,Kent,1977-06-03,18543.66,2022,Large,Tier 1,Furniture,West,India,Corporate,2021-04-28,ORD000173,2022-08-30,2022-09-04,Second Class,Maharashtra,400001,PROD000173,Tables,Tables - 653,10,0.19,4144.41
CUST000174,Cynthia,Cochran,2006-02-14,40605.58,2022,Large,Tier 2,Household Items,East,India,Corporate,2022-04-15,ORD000174,2019-09-11,2019-09-14,Second Class,West Bengal,700001,PROD000174,Mops,Mops - 744,10,0.22,8045.7
CUST000175,Christopher,Lindsey,1964-01-04,1919.39,2019,Large,Village,Household Items,North,India,Consumer,2019-01-09,ORD000175,2021-01-07,2021-01-09,First Class,Uttar Pradesh,226001,PROD000175,Buckets,Buckets - 532,1,0.3,311.26
CUST000176,Leslie,Russell,1960-04-10,26047.11,2021,Medium,Village,Electric Appliances,West,India,Consumer,2022-10-17,ORD000176,2019-05-13,2019-05-19,Same Day,West Bengal,700001,PROD000176,Fans,Fans - 127,1,0.12,2622.63
CUST000177,Harold,Hanson,1998-02-26,32278.59,2022,Large,Tier 2,Fast Food,North,India,Consumer,2022-11-24,ORD000177,2022-04-14,2022-04-19,Standard Class,Gujarat,380001,PROD000177,Fries,Fries - 951,1,0.02,4702.26
CUST000178,Dominique,Williams,2017-03-08,36785.5,2022,Small,Tier 1,Household Items,West,India,Consumer,2019-02-24,ORD000178,2023-07-25,2023-07-31,Same Day,Madhya Pradesh,462001,PROD000178,Utensils,Utensils - 875,4,0.45,5709.43
CUST000179,Holly,Prince,1959-12-11,36436.9,2020,Large,Tier 1,Furniture,East,India,Corporate,2023-06-30,ORD000179,2022-01-02,2022-01-08,Standard Class,West Bengal,700001,PROD000179,Chairs,Chairs - 719,7,0.46,2689.11
CUST000180,Donald,Russell,2008-04-20,37866.82,2020,Medium,Tier 2,Household Items,East,India,Consumer,2019-02-19,ORD000180,2022-03-17,2022-03-22,Second Class,Karnataka,560001,PROD000180,Mops,Mops - 653,3,0.45,6119.52
CUST000181,Gerald,Welch,1959-05-12,37390.63,2020,Small,Village,Sessional Fruits & Vegetables,North,India,Consumer,2020-07-31,ORD000181,2023-01-17,2023-01-18,Same Day,Delhi,110001,PROD000181,Apples,Apples - 351,4,0.04,10260.31
CUST000182,Connie,Smith,1962-01-13,21275.13,2023,Small,Tier 1,Dairy Products,West,India,Corporate,2021-09-15,ORD000182,2023-11-22,2023-11-23,Standard Class,Rajasthan,302001,PROD000182,Butter,Butter - 865,1,0.24,3138.95
CUST000183,Sean,Tucker,1958-09-07,14971.65,2023,Large,Tier 2,Dairy Products,East,India,Corporate,2021-12-09,ORD000183,2019-04-12,2019-04-16,Second Class,Uttar Pradesh,226001,PROD000183,Yogurt,Yogurt - 548,10,0.1,1597.53
CUST000184,Douglas,West,1995-04-08,11013.05,2019,Small,Tier 1,Dairy Products,West,India,Consumer,2020-07-08,ORD000184,2020-06-26,2020-07-01,First Class,Karnataka,560001,PROD000184,Butter,Butter - 270,5,0.22,1052.08
CUST000185,Cynthia,Nguyen,1987-02-28,30336.31,2021,Medium,Tier 1,Electric Appliances,East,India,Consumer,2021-11-06,ORD000185,2021-08-19,2021-08-22,First Class,West Bengal,700001,PROD000185,Fans,Fans - 783,5,0.02,5036.71
CUST000186,Andres,Obrien,1951-10-28,37770.09,2019,Medium,Tier 1,Household Items,South,India,Consumer,2022-10-04,ORD000186,2020-01-18,2020-01-20,Second Class,Tamil Nadu,600001,PROD000186,Buckets,Buckets - 701,3,0.3,7260.82
CUST000187,Sarah,Lewis,1950-03-27,44988.87,2019,Medium,Village,Electric Appliances,West,India,Consumer,2020-04-01,ORD000187,2023-04-03,2023-04-10,Second Class,Madhya Pradesh,462001,PROD000187,Refrigerators,Refrigerators - 375,10,0.38,4819.17
CUST000188,Debra,Barajas,2012-12-27,34227.12,2020,Small,Village,Fast Food,East,India,Consumer,2019-01-28,ORD000188,2019-10-01,2019-10-04,First Class,Rajasthan,302001,PROD000188,Sandwiches,Sandwiches - 883,2,0.31,5196.62
CUST000189,Justin,Rodriguez,2008-09-29,44830.29,2019,Large,Village,Fast Food,South,India,Corporate,2019-10-16,ORD000189,2020-09-17,2020-09-18,First Class,Delhi,110001,PROD000189,Sandwiches,Sandwiches - 223,1,0.3,4678.01
CUST000190,Joshua,Miller,1985-06-16,33501.11,2021,Small,Tier 2,Furniture,South,India,Consumer,2023-08-11,ORD000190,2021-04-24,2021-04-25,Second Class,Karnataka,560001,PROD000190,Beds,Beds - 105,10,0.41,2680.21
CUST000191,Amanda,Burns,2008-04-20,8040.66,2023,Large,Tier 2,Fast Food,West,India,Corporate,2023-03-19,ORD000191,2019-03-06,2019-03-09,Same Day,Maharashtra,400001,PROD000191,Burgers,Burgers - 746,9,0.49,1068.9
CUST000192,Karen,Combs,2014-04-05,7410.53,2023,Large,Village,Household Items,East,India,Corporate,2021-04-09,ORD000192,2022-12-16,2022-12-18,Second Class,Karnataka,560001,PROD000192,Buckets,Buckets - 288,1,0.46,443.88
CUST000193,Tiffany,Kennedy,1985-02-03,15340.33,2019,Medium,Village,Electric Appliances,East,India,Consumer,2022-10-09,ORD000193,2020-09-25,2020-10-02,Second Class,Tamil Nadu,600001,PROD000193,Refrigerators,Refrigerators - 833,7,0.11,2650.55
CUST000194,Pamela,Blake,1966-05-25,49187.75,2021,Medium,Tier 1,Furniture,West,India,Corporate,2019-07-03,ORD000194,2020-12-14,2020-12-17,Second Class,Punjab,160001,PROD000194,Chairs,Chairs - 399,9,0.11,8137.07
CUST000195,Janet,Yates,2006-05-19,41845.8,2019,Small,Tier 2,Dairy Products,East,India,Consumer,2019-10-29,ORD000195,2021-01-27,2021-01-30,Same Day,Maharashtra,400001,PROD000195,Cheese,Cheese - 237,2,0.3,8634.98
CUST000196,Molly,Rasmussen,1970-03-12,42276.88,2019,Small,Tier 1,Dairy Products,North,India,Corporate,2021-09-30,ORD000196,2019-07-14,2019-07-17,First Class,Maharashtra,400001,PROD000196,Cheese,Cheese - 309,4,0.11,6998.46
CUST000197,Desiree,Curtis,1971-08-09,13581.42,2022,Large,Tier 1,Dairy Products,South,India,Corporate,2019-07-23,ORD000197,2020-12-30,2021-01-05,Standard Class,Gujarat,380001,PROD000197,Yogurt,Yogurt - 385,9,0.22,1136.43
CUST000198,Christian,Ellison,1986-11-20,20895.23,2021,Medium,Village,Dairy Products,North,India,Consumer,2019-06-07,ORD000198,2022-01-30,2022-02-05,Same Day,Gujarat,380001,PROD000198,Cheese,Cheese - 312,6,0.03,5059.11
CUST000199,Rachel,Adams,1964-09-01,11775.25,2019,Medium,Tier 1,Fast Food,East,India,Corporate,2023-05-15,ORD000199,2022-10-11,2022-10-14,Standard Class,Madhya Pradesh,462001,PROD000199,Burgers,Burgers - 980,6,0.29,1847.35
CUST000200,Morgan,Parsons,1998-08-12,8874.03,2020,Small,Tier 2,Dairy Products,West,India,Consumer,2021-05-27,ORD000200,2021-07-17,2021-07-23,Standard Class,Uttar Pradesh,226001,PROD000200,Milk,Milk - 224,10,0.37,586.36
CUST000201,Brittney,Evans,1972-12-06,24268.74,2020,Medium,Tier 1,Electric Appliances,East,India,Consumer,2023-11-02,ORD000201,2020-01-10,2020-01-14,Standard Class,Madhya Pradesh,462001,PROD000201,Washing Machines,Washing Machines - 295,4,0.24,3793.83
CUST000202,Sarah,Rogers,1953-03-29,25130.86,2020,Medium,Tier 1,Fast Food,East,India,Consumer,2023-07-20,ORD000202,2022-06-04,2022-06-05,Standard Class,Delhi,110001,PROD000202,Fries,Fries - 124,7,0.08,3957.75
